<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
SPFB.RTS-12.18;1;04.12.2018;1;1148700;1149200;1148500;1148500;349
SPFB.RTS-12.18;1;04.12.2018;1;1148600;1149400;1148500;1149000;532
SPFB.RTS-12.18;1;04.12.2018;1;1149000;1149600;1148900;1149500;690
SPFB.RTS-12.18;1;04.12.2018;1;1149500;1149600;1149000;1149300;683
SPFB.RTS-12.18;1;04.12.2018;1;1149300;1149300;1148800;1149000;344
SPFB.RTS-12.18;1;04.12.2018;1;1149000;1149400;1148700;1149300;347
SPFB.RTS-12.18;1;04.12.2018;1;1149300;1150000;1149200;1149700;809
SPFB.RTS-12.18;1;04.12.2018;1;1149800;1149800;1148900;1148900;512
SPFB.RTS-12.18;1;04.12.2018;1;1149000;1149100;1148500;1149100;591
SPFB.RTS-12.18;1;04.12.2018;1;1149100;1149600;1149000;1149400;185
SPFB.RTS-12.18;1;04.12.2018;1;1149400;1150000;1149400;1149900;538
SPFB.RTS-12.18;1;04.12.2018;1;1149900;1150300;1149500;1149600;824
SPFB.RTS-12.18;1;04.12.2018;1;1149700;1149800;1148900;1149200;723
SPFB.RTS-12.18;1;04.12.2018;1;1149200;1149500;1149000;1149100;272
SPFB.RTS-12.18;1;04.12.2018;1;1149200;1149300;1149000;1149300;150
SPFB.RTS-12.18;1;04.12.2018;1;1149300;1149900;1149200;1149400;681
SPFB.RTS-12.18;1;04.12.2018;1;1149500;1150400;1149500;1150400;727
SPFB.RTS-12.18;1;04.12.2018;1;1150300;1150800;1150200;1150300;861
SPFB.RTS-12.18;1;04.12.2018;1;1150600;1151200;1150300;1150700;1073
SPFB.RTS-12.18;1;04.12.2018;1;1150700;1150900;1150300;1150400;487
SPFB.RTS-12.18;1;04.12.2018;1;1150600;1150700;1149200;1149600;1217
SPFB.RTS-12.18;1;04.12.2018;1;1149700;1150200;1149600;1150000;276
SPFB.RTS-12.18;1;04.12.2018;1;1149900;1150000;1149100;1149100;282
SPFB.RTS-12.18;1;04.12.2018;1;1149200;1150200;1149000;1149300;644
SPFB.RTS-12.18;1;04.12.2018;1;1149500;1149900;1149400;1149600;147
SPFB.RTS-12.18;1;04.12.2018;1;1149600;1151100;1149600;1149900;1055
SPFB.RTS-12.18;1;04.12.2018;1;1149900;1150300;1149700;1150100;221
SPFB.RTS-12.18;1;04.12.2018;1;1150100;1150100;1149200;1149200;358
SPFB.RTS-12.18;1;04.12.2018;1;1149200;1149700;1149100;1149100;620
SPFB.RTS-12.18;1;04.12.2018;1;1149200;1149300;1148900;1149200;860
SPFB.RTS-12.18;1;04.12.2018;1;1149200;1149500;1148600;1148700;588
SPFB.RTS-12.18;1;04.12.2018;1;1148800;1149000;1148600;1148700;386
SPFB.RTS-12.18;1;04.12.2018;1;1148700;1149100;1148500;1148800;575
SPFB.RTS-12.18;1;04.12.2018;1;1148900;1148900;1148500;1148700;260
SPFB.RTS-12.18;1;04.12.2018;1;1148800;1149100;1148600;1148900;329
SPFB.RTS-12.18;1;04.12.2018;1;1148900;1149000;1148300;1148500;817
SPFB.RTS-12.18;1;04.12.2018;1;1148500;1149000;1148100;1149000;601
SPFB.RTS-12.18;1;04.12.2018;1;1148800;1149500;1148800;1149300;628
SPFB.RTS-12.18;1;04.12.2018;1;1149200;1149700;1148700;1149600;1006
SPFB.RTS-12.18;1;04.12.2018;1;1149700;1150200;1149400;1149500;887
SPFB.RTS-12.18;1;04.12.2018;1;1149500;1149500;1148900;1149100;356
SPFB.RTS-12.18;1;04.12.2018;1;1149200;1149400;1148600;1149100;596
SPFB.RTS-12.18;1;04.12.2018;1;1149100;1149300;1148900;1148900;226
SPFB.RTS-12.18;1;04.12.2018;1;1148900;1149400;1148400;1149300;864
SPFB.RTS-12.18;1;04.12.2018;1;1149300;1149500;1149100;1149400;639
SPFB.RTS-12.18;1;04.12.2018;1;1149500;1149700;1149100;1149200;589
SPFB.RTS-12.18;1;04.12.2018;1;1149200;1149400;1149100;1149200;333
SPFB.RTS-12.18;1;04.12.2018;1;1149200;1149700;1148800;1149200;1608
SPFB.RTS-12.18;1;04.12.2018;1;1149300;1149800;1149100;1149700;601
SPFB.RTS-12.18;1;04.12.2018;1;1149600;1149900;1149300;1149300;499
SPFB.RTS-12.18;1;04.12.2018;1;1149400;1149700;1149300;1149500;594
SPFB.RTS-12.18;1;04.12.2018;1;1149600;1150000;1149500;1149700;296
SPFB.RTS-12.18;1;04.12.2018;1;1149800;1150400;1149500;1149700;1065
SPFB.RTS-12.18;1;04.12.2018;1;1150500;1150800;1148900;1149700;772
SPFB.RTS-12.18;1;04.12.2018;1;1149600;1150100;1149500;1149800;222
SPFB.RTS-12.18;1;04.12.2018;1;1149900;1150100;1149200;1149400;898
SPFB.RTS-12.18;1;04.12.2018;1;1149300;1149500;1149000;1149400;231
SPFB.RTS-12.18;1;04.12.2018;1;1149400;1150500;1149400;1150500;443
SPFB.RTS-12.18;1;04.12.2018;1;1150300;1150600;1149900;1150000;467
SPFB.RTS-12.18;1;04.12.2018;1;1150100;1150200;1149800;1149900;264
SPFB.RTS-12.18;1;04.12.2018;1;1150100;1151200;1150000;1150700;858
SPFB.RTS-12.18;1;04.12.2018;1;1150700;1150900;1150400;1150500;297
SPFB.RTS-12.18;1;04.12.2018;1;1150600;1150700;1150400;1150400;112
SPFB.RTS-12.18;1;04.12.2018;1;1150300;1150400;1149900;1150100;219
SPFB.RTS-12.18;1;04.12.2018;1;1150200;1150300;1149800;1150000;347
SPFB.RTS-12.18;1;04.12.2018;1;1150000;1150600;1149900;1150500;171
SPFB.RTS-12.18;1;04.12.2018;1;1150600;1150700;1150300;1150600;189
SPFB.RTS-12.18;1;04.12.2018;1;1150500;1150700;1150100;1150500;226
SPFB.RTS-12.18;1;04.12.2018;1;1150500;1150600;1149900;1150000;374
SPFB.RTS-12.18;1;04.12.2018;1;1149800;1150000;1149400;1149700;560
SPFB.RTS-12.18;1;04.12.2018;1;1149700;1150200;1149400;1149900;411
SPFB.RTS-12.18;1;04.12.2018;1;1150000;1150000;1149400;1149400;192
SPFB.RTS-12.18;1;04.12.2018;1;1149400;1149600;1149200;1149600;296
SPFB.RTS-12.18;1;04.12.2018;1;1149400;1149400;1149000;1149100;379
SPFB.RTS-12.18;1;04.12.2018;1;1149200;1149400;1149000;1149300;82
SPFB.RTS-12.18;1;04.12.2018;1;1149200;1149600;1149100;1149400;74
SPFB.RTS-12.18;1;04.12.2018;1;1149300;1149600;1149000;1149500;106
SPFB.RTS-12.18;1;04.12.2018;1;1149500;1149600;1149000;1149400;672
SPFB.RTS-12.18;1;04.12.2018;1;1149400;1149800;1149300;1149700;376
SPFB.RTS-12.18;1;04.12.2018;1;1149700;1149900;1149500;1149800;232
SPFB.RTS-12.18;1;04.12.2018;1;1149700;1150100;1149600;1149700;503
SPFB.RTS-12.18;1;04.12.2018;1;1150000;1150300;1149700;1150300;476
SPFB.RTS-12.18;1;04.12.2018;1;1150200;1150200;1149700;1149800;298
SPFB.RTS-12.18;1;04.12.2018;1;1149800;1149900;1149500;1149600;485
SPFB.RTS-12.18;1;04.12.2018;1;1149600;1149600;1149000;1149100;613
SPFB.RTS-12.18;1;04.12.2018;1;1149000;1149800;1148900;1149700;548
SPFB.RTS-12.18;1;04.12.2018;1;1149700;1149700;1148700;1148700;900
SPFB.RTS-12.18;1;04.12.2018;1;1148800;1149000;1147300;1147700;2143
SPFB.RTS-12.18;1;04.12.2018;1;1147700;1147700;1145000;1146200;4745
SPFB.RTS-12.18;1;04.12.2018;1;1146100;1147000;1146100;1146700;721
SPFB.RTS-12.18;1;04.12.2018;1;1146800;1147400;1146600;1147400;903
SPFB.RTS-12.18;1;04.12.2018;1;1147300;1147900;1147000;1147200;781
SPFB.RTS-12.18;1;04.12.2018;1;1147300;1147600;1147200;1147600;197
SPFB.RTS-12.18;1;04.12.2018;1;1147500;1148500;1147300;1147700;709
SPFB.RTS-12.18;1;04.12.2018;1;1147800;1147900;1147300;1147600;443
SPFB.RTS-12.18;1;04.12.2018;1;1147700;1147800;1147500;1147700;288
SPFB.RTS-12.18;1;04.12.2018;1;1147700;1147800;1147200;1147400;246
SPFB.RTS-12.18;1;04.12.2018;1;1147400;1147500;1147200;1147200;123
SPFB.RTS-12.18;1;04.12.2018;1;1147300;1147900;1147200;1147800;212
SPFB.RTS-12.18;1;04.12.2018;1;1147800;1148000;1147300;1147800;273
SPFB.RTS-12.18;1;04.12.2018;1;1147900;1147900;1147600;1147600;129
SPFB.RTS-12.18;1;04.12.2018;1;1147600;1147900;1147300;1147800;224
SPFB.RTS-12.18;1;04.12.2018;1;1147800;1148000;1147600;1147800;156
SPFB.RTS-12.18;1;04.12.2018;1;1147800;1148200;1147800;1147900;262
SPFB.RTS-12.18;1;04.12.2018;1;1148000;1148000;1147300;1147500;105
SPFB.RTS-12.18;1;04.12.2018;1;1147500;1147600;1147400;1147600;43
SPFB.RTS-12.18;1;04.12.2018;1;1147600;1147600;1147400;1147600;91
SPFB.RTS-12.18;1;04.12.2018;1;1147700;1147900;1147600;1147600;81
SPFB.RTS-12.18;1;04.12.2018;1;1147600;1147900;1147400;1147900;80
SPFB.RTS-12.18;1;04.12.2018;1;1147900;1147900;1147500;1147600;93
SPFB.RTS-12.18;1;04.12.2018;1;1147600;1147700;1147000;1147000;374
SPFB.RTS-12.18;1;04.12.2018;1;1147000;1147200;1146700;1146800;492
SPFB.RTS-12.18;1;04.12.2018;1;1146800;1147000;1146400;1146700;386
SPFB.RTS-12.18;1;04.12.2018;1;1146600;1147000;1146000;1146100;1008
SPFB.RTS-12.18;1;04.12.2018;1;1146200;1146500;1145700;1146500;830
SPFB.RTS-12.18;1;04.12.2018;1;1146400;1146500;1145300;1145500;850
SPFB.RTS-12.18;1;04.12.2018;1;1145700;1145700;1145000;1145400;941
SPFB.RTS-12.18;1;04.12.2018;1;1145300;1145300;1143000;1143800;4130
SPFB.RTS-12.18;1;04.12.2018;1;1143900;1144200;1142900;1143000;1087
SPFB.RTS-12.18;1;04.12.2018;1;1143000;1144000;1142900;1143700;1507
SPFB.RTS-12.18;1;04.12.2018;1;1143600;1143600;1142000;1142100;1432
SPFB.RTS-12.18;1;04.12.2018;1;1142000;1143000;1140300;1142400;3820
SPFB.RTS-12.18;1;04.12.2018;1;1142400;1142600;1140900;1141600;2450
SPFB.RTS-12.18;1;04.12.2018;1;1141500;1141900;1141300;1141800;755
SPFB.RTS-12.18;1;04.12.2018;1;1141800;1142300;1141500;1141600;710
SPFB.RTS-12.18;1;04.12.2018;1;1141600;1142300;1141500;1141700;1093
SPFB.RTS-12.18;1;04.12.2018;1;1141800;1141900;1140300;1140400;1231
SPFB.RTS-12.18;1;04.12.2018;1;1140500;1140500;1138000;1138800;4424
SPFB.RTS-12.18;1;04.12.2018;1;1138700;1138900;1137200;1138500;2538
SPFB.RTS-12.18;1;04.12.2018;1;1138400;1139900;1138200;1139900;1884
SPFB.RTS-12.18;1;04.12.2018;1;1139800;1140200;1139300;1139600;1195
SPFB.RTS-12.18;1;04.12.2018;1;1139600;1140200;1139400;1139900;378
SPFB.RTS-12.18;1;04.12.2018;1;1139700;1140200;1139700;1139900;331
SPFB.RTS-12.18;1;04.12.2018;1;1140000;1140000;1139000;1139000;701
SPFB.RTS-12.18;1;04.12.2018;1;1139000;1140000;1139000;1139700;1281
SPFB.RTS-12.18;1;04.12.2018;1;1139500;1139600;1139200;1139300;456
SPFB.RTS-12.18;1;04.12.2018;1;1139400;1139600;1139000;1139200;783
SPFB.RTS-12.18;1;04.12.2018;1;1139100;1139300;1138100;1138400;1539
SPFB.RTS-12.18;1;04.12.2018;1;1138500;1139600;1138000;1138800;1988
SPFB.RTS-12.18;1;04.12.2018;1;1138600;1139300;1138300;1138900;1183
SPFB.RTS-12.18;1;04.12.2018;1;1138800;1139300;1138000;1139100;690
SPFB.RTS-12.18;1;04.12.2018;1;1139200;1139300;1138500;1138900;434
SPFB.RTS-12.18;1;04.12.2018;1;1138900;1138900;1138000;1138100;1522
SPFB.RTS-12.18;1;04.12.2018;1;1138100;1138200;1135700;1136400;4055
SPFB.RTS-12.18;1;04.12.2018;1;1136300;1137000;1136200;1136300;2443
SPFB.RTS-12.18;1;04.12.2018;1;1136500;1136700;1134700;1135600;3467
SPFB.RTS-12.18;1;04.12.2018;1;1135600;1136700;1135300;1136500;1945
SPFB.RTS-12.18;1;04.12.2018;1;1136400;1136800;1136100;1136800;646
SPFB.RTS-12.18;1;04.12.2018;1;1136900;1137100;1136300;1136800;585
SPFB.RTS-12.18;1;04.12.2018;1;1137000;1137700;1136800;1137500;804
SPFB.RTS-12.18;1;04.12.2018;1;1137400;1137800;1137300;1137600;497
SPFB.RTS-12.18;1;04.12.2018;1;1137400;1137600;1136900;1137500;501
SPFB.RTS-12.18;1;04.12.2018;1;1137600;1137600;1136500;1136700;348
SPFB.RTS-12.18;1;04.12.2018;1;1136600;1137400;1136100;1137300;656
SPFB.RTS-12.18;1;04.12.2018;1;1137400;1137700;1137000;1137600;303
SPFB.RTS-12.18;1;04.12.2018;1;1137600;1137700;1137300;1137600;660
SPFB.RTS-12.18;1;04.12.2018;1;1137600;1138100;1137500;1138000;483
SPFB.RTS-12.18;1;04.12.2018;1;1137900;1138500;1137800;1137800;753
SPFB.RTS-12.18;1;04.12.2018;1;1137700;1138700;1137700;1138600;952
SPFB.RTS-12.18;1;04.12.2018;1;1138700;1138800;1138100;1138700;403
SPFB.RTS-12.18;1;04.12.2018;1;1138700;1138700;1138200;1138600;284
SPFB.RTS-12.18;1;04.12.2018;1;1138600;1139000;1138400;1138800;367
SPFB.RTS-12.18;1;04.12.2018;1;1138900;1139300;1138700;1138700;322
SPFB.RTS-12.18;1;04.12.2018;1;1138800;1138900;1137800;1137900;747
SPFB.RTS-12.18;1;04.12.2018;1;1138000;1138500;1137900;1138200;380
SPFB.RTS-12.18;1;04.12.2018;1;1138200;1138500;1137800;1138200;467
SPFB.RTS-12.18;1;04.12.2018;1;1138400;1139100;1138400;1138500;429
SPFB.RTS-12.18;1;04.12.2018;1;1138300;1138600;1138100;1138300;106
SPFB.RTS-12.18;1;04.12.2018;1;1138400;1138700;1138300;1138700;163
SPFB.RTS-12.18;1;04.12.2018;1;1138700;1139300;1138700;1139000;272
SPFB.RTS-12.18;1;04.12.2018;1;1138900;1139000;1138400;1138500;284
SPFB.RTS-12.18;1;04.12.2018;1;1138400;1138600;1138200;1138500;110
SPFB.RTS-12.18;1;04.12.2018;1;1138500;1138600;1138000;1138000;322
SPFB.RTS-12.18;1;04.12.2018;1;1137900;1138100;1137600;1137800;495
SPFB.RTS-12.18;1;04.12.2018;1;1137700;1137900;1137500;1137600;130
SPFB.RTS-12.18;1;04.12.2018;1;1137500;1137700;1137200;1137500;358
SPFB.RTS-12.18;1;04.12.2018;1;1137500;1137900;1137500;1137900;164
SPFB.RTS-12.18;1;04.12.2018;1;1138000;1138300;1137700;1137800;163
SPFB.RTS-12.18;1;04.12.2018;1;1137700;1138300;1137700;1138200;130
SPFB.RTS-12.18;1;04.12.2018;1;1138100;1138500;1138000;1138500;94
SPFB.RTS-12.18;1;04.12.2018;1;1138500;1138700;1138100;1138100;187
SPFB.RTS-12.18;1;04.12.2018;1;1138200;1138400;1138000;1138100;155
SPFB.RTS-12.18;1;04.12.2018;1;1138100;1138400;1138000;1138200;227
SPFB.RTS-12.18;1;04.12.2018;1;1138100;1138300;1137900;1137900;275
SPFB.RTS-12.18;1;04.12.2018;1;1137900;1138300;1137500;1138200;523
SPFB.RTS-12.18;1;04.12.2018;1;1137900;1138900;1137900;1138600;483
SPFB.RTS-12.18;1;04.12.2018;1;1138500;1138800;1138500;1138500;117
SPFB.RTS-12.18;1;04.12.2018;1;1138500;1138500;1137500;1137800;462
SPFB.RTS-12.18;1;04.12.2018;1;1137700;1138000;1137600;1138000;413
SPFB.RTS-12.18;1;04.12.2018;1;1137900;1138200;1137700;1138100;414
SPFB.RTS-12.18;1;04.12.2018;1;1138100;1138200;1137900;1138100;148
SPFB.RTS-12.18;1;04.12.2018;1;1138200;1138400;1138000;1138200;302
SPFB.RTS-12.18;1;04.12.2018;1;1138300;1138300;1138000;1138300;67
SPFB.RTS-12.18;1;04.12.2018;1;1138400;1138400;1137700;1137800;158
SPFB.RTS-12.18;1;04.12.2018;1;1137900;1138300;1137900;1138100;146
SPFB.RTS-12.18;1;04.12.2018;1;1138200;1138500;1137900;1138300;204
SPFB.RTS-12.18;1;04.12.2018;1;1138200;1138400;1137900;1138200;157
SPFB.RTS-12.18;1;04.12.2018;1;1138200;1138300;1137800;1138000;110
SPFB.RTS-12.18;1;04.12.2018;1;1137900;1138000;1137500;1137700;263
SPFB.RTS-12.18;1;04.12.2018;1;1137600;1137800;1136700;1136800;1450
SPFB.RTS-12.18;1;04.12.2018;1;1136700;1137000;1135200;1135300;2078
SPFB.RTS-12.18;1;04.12.2018;1;1135300;1135400;1133300;1133800;3617
SPFB.RTS-12.18;1;04.12.2018;1;1133700;1135500;1133400;1135400;1668
SPFB.RTS-12.18;1;04.12.2018;1;1135300;1135600;1134800;1135600;1251
SPFB.RTS-12.18;1;04.12.2018;1;1135500;1135800;1135400;1135600;384
SPFB.RTS-12.18;1;04.12.2018;1;1135500;1135800;1135500;1135700;133
SPFB.RTS-12.18;1;04.12.2018;1;1135700;1135900;1135400;1135500;466
SPFB.RTS-12.18;1;04.12.2018;1;1135300;1135600;1135000;1135500;278
SPFB.RTS-12.18;1;04.12.2018;1;1135500;1135500;1134600;1134800;489
SPFB.RTS-12.18;1;04.12.2018;1;1134900;1135100;1134600;1134900;390
SPFB.RTS-12.18;1;04.12.2018;1;1134900;1135100;1134400;1134900;226
SPFB.RTS-12.18;1;04.12.2018;1;1134900;1135000;1134300;1134400;346
SPFB.RTS-12.18;1;04.12.2018;1;1134400;1134400;1132300;1133100;2516
SPFB.RTS-12.18;1;04.12.2018;1;1133100;1133200;1132500;1133000;926
SPFB.RTS-12.18;1;04.12.2018;1;1133100;1133100;1131800;1132800;1238
SPFB.RTS-12.18;1;04.12.2018;1;1132800;1133800;1132600;1133700;809
SPFB.RTS-12.18;1;04.12.2018;1;1133700;1134400;1133600;1134400;919
SPFB.RTS-12.18;1;04.12.2018;1;1134300;1134600;1133800;1134400;491
SPFB.RTS-12.18;1;04.12.2018;1;1134200;1134600;1133800;1134600;316
SPFB.RTS-12.18;1;04.12.2018;1;1134600;1134900;1134300;1134900;371
SPFB.RTS-12.18;1;04.12.2018;1;1134700;1134900;1133900;1134300;294
SPFB.RTS-12.18;1;04.12.2018;1;1134300;1134600;1133900;1134500;259
SPFB.RTS-12.18;1;04.12.2018;1;1134600;1134600;1134100;1134200;173
SPFB.RTS-12.18;1;04.12.2018;1;1134200;1134400;1133000;1133200;737
SPFB.RTS-12.18;1;04.12.2018;1;1133100;1133500;1133000;1133200;320
SPFB.RTS-12.18;1;04.12.2018;1;1133300;1133400;1133000;1133200;608
SPFB.RTS-12.18;1;04.12.2018;1;1133200;1134300;1133100;1133700;409
SPFB.RTS-12.18;1;04.12.2018;1;1133800;1134700;1133500;1134500;470
SPFB.RTS-12.18;1;04.12.2018;1;1134400;1135000;1134300;1135000;376
SPFB.RTS-12.18;1;04.12.2018;1;1134900;1135200;1134600;1134900;426
SPFB.RTS-12.18;1;04.12.2018;1;1134900;1135300;1134800;1135300;745
SPFB.RTS-12.18;1;04.12.2018;1;1135300;1135600;1135100;1135300;317
SPFB.RTS-12.18;1;04.12.2018;1;1135200;1135500;1134800;1134900;254
SPFB.RTS-12.18;1;04.12.2018;1;1134900;1135200;1134800;1135000;414
SPFB.RTS-12.18;1;04.12.2018;1;1135000;1135300;1134700;1135100;479
SPFB.RTS-12.18;1;04.12.2018;1;1135000;1135900;1134900;1135400;944
SPFB.RTS-12.18;1;04.12.2018;1;1135500;1135600;1134900;1134900;184
SPFB.RTS-12.18;1;04.12.2018;1;1135000;1135400;1134700;1134700;218
SPFB.RTS-12.18;1;04.12.2018;1;1134800;1135700;1134700;1135600;371
SPFB.RTS-12.18;1;04.12.2018;1;1135600;1136100;1135400;1135900;365
SPFB.RTS-12.18;1;04.12.2018;1;1135900;1136100;1135700;1135700;244
SPFB.RTS-12.18;1;04.12.2018;1;1135800;1136100;1135700;1136000;147
SPFB.RTS-12.18;1;04.12.2018;1;1136000;1136500;1136000;1136400;426
SPFB.RTS-12.18;1;04.12.2018;1;1136400;1136500;1136000;1136300;238
SPFB.RTS-12.18;1;04.12.2018;1;1136300;1136400;1136000;1136000;111
SPFB.RTS-12.18;1;04.12.2018;1;1136000;1136100;1135800;1136000;163
SPFB.RTS-12.18;1;04.12.2018;1;1135900;1136400;1135900;1136100;218
SPFB.RTS-12.18;1;04.12.2018;1;1136100;1136100;1135800;1135900;66
SPFB.RTS-12.18;1;04.12.2018;1;1135900;1136100;1135600;1135900;211
SPFB.RTS-12.18;1;04.12.2018;1;1135900;1136000;1135600;1135600;100
SPFB.RTS-12.18;1;04.12.2018;1;1135700;1135900;1135600;1135800;35
SPFB.RTS-12.18;1;04.12.2018;1;1135800;1136000;1135600;1135600;91
SPFB.RTS-12.18;1;04.12.2018;1;1135600;1136000;1135500;1135900;101
SPFB.RTS-12.18;1;04.12.2018;1;1136000;1136000;1135800;1135800;331
SPFB.RTS-12.18;1;04.12.2018;1;1135800;1136400;1135800;1136100;210
SPFB.RTS-12.18;1;04.12.2018;1;1136200;1136300;1135800;1135900;96
SPFB.RTS-12.18;1;04.12.2018;1;1135900;1136000;1135100;1135200;212
SPFB.RTS-12.18;1;04.12.2018;1;1135200;1135500;1135100;1135200;208
SPFB.RTS-12.18;1;04.12.2018;1;1135100;1135500;1134900;1135300;243
SPFB.RTS-12.18;1;04.12.2018;1;1135400;1135600;1135200;1135400;114
SPFB.RTS-12.18;1;04.12.2018;1;1135300;1135500;1134700;1134900;343
SPFB.RTS-12.18;1;04.12.2018;1;1135000;1135100;1134700;1134900;292
SPFB.RTS-12.18;1;04.12.2018;1;1134900;1135100;1134800;1135000;70
SPFB.RTS-12.18;1;04.12.2018;1;1135100;1135400;1134700;1135300;312
SPFB.RTS-12.18;1;04.12.2018;1;1135300;1135600;1135200;1135600;205
SPFB.RTS-12.18;1;04.12.2018;1;1135500;1135500;1135100;1135400;48
SPFB.RTS-12.18;1;04.12.2018;1;1135400;1135400;1135200;1135300;74
SPFB.RTS-12.18;1;04.12.2018;1;1135400;1135600;1135300;1135500;165
SPFB.RTS-12.18;1;04.12.2018;1;1135500;1135600;1135200;1135400;65
SPFB.RTS-12.18;1;04.12.2018;1;1135500;1135500;1135200;1135300;39
SPFB.RTS-12.18;1;04.12.2018;1;1135400;1135400;1135100;1135200;144
SPFB.RTS-12.18;1;04.12.2018;1;1135200;1135700;1135000;1135000;287
SPFB.RTS-12.18;1;04.12.2018;1;1135100;1135800;1135000;1135700;354
SPFB.RTS-12.18;1;04.12.2018;1;1135600;1135900;1135300;1135600;152
SPFB.RTS-12.18;1;04.12.2018;1;1135700;1135900;1135400;1135600;108
SPFB.RTS-12.18;1;04.12.2018;1;1135700;1135800;1135400;1135500;98
SPFB.RTS-12.18;1;04.12.2018;1;1135600;1135900;1135600;1135600;139
SPFB.RTS-12.18;1;04.12.2018;1;1135600;1135700;1135500;1135700;66
SPFB.RTS-12.18;1;04.12.2018;1;1135700;1136200;1135700;1136100;355
SPFB.RTS-12.18;1;04.12.2018;1;1136100;1136300;1135700;1136000;147
SPFB.RTS-12.18;1;04.12.2018;1;1136000;1136000;1135600;1135900;113
SPFB.RTS-12.18;1;04.12.2018;1;1135900;1135900;1135700;1135900;47
SPFB.RTS-12.18;1;04.12.2018;1;1135900;1136100;1135800;1135800;147
SPFB.RTS-12.18;1;04.12.2018;1;1135800;1135900;1135700;1135700;153
SPFB.RTS-12.18;1;04.12.2018;1;1135600;1135800;1135600;1135600;131
SPFB.RTS-12.18;1;04.12.2018;1;1135800;1136100;1135700;1136100;96
SPFB.RTS-12.18;1;04.12.2018;1;1136200;1136400;1136000;1136300;219
SPFB.RTS-12.18;1;04.12.2018;1;1136300;1136400;1136000;1136100;69
SPFB.RTS-12.18;1;04.12.2018;1;1136200;1136300;1136000;1136300;114
SPFB.RTS-12.18;1;04.12.2018;1;1136400;1136500;1136100;1136500;208
SPFB.RTS-12.18;1;04.12.2018;1;1136400;1136500;1136100;1136100;110
SPFB.RTS-12.18;1;04.12.2018;1;1136100;1136100;1135500;1135500;267
SPFB.RTS-12.18;1;04.12.2018;1;1135700;1135800;1135400;1135700;73
SPFB.RTS-12.18;1;04.12.2018;1;1135600;1135600;1135000;1135100;490
SPFB.RTS-12.18;1;04.12.2018;1;1135100;1135700;1135000;1135200;303
SPFB.RTS-12.18;1;04.12.2018;1;1135400;1135400;1134900;1135300;108
SPFB.RTS-12.18;1;04.12.2018;1;1135300;1135500;1135000;1135500;170
SPFB.RTS-12.18;1;04.12.2018;1;1135500;1135500;1135100;1135500;11
SPFB.RTS-12.18;1;04.12.2018;1;1135400;1135900;1135300;1135700;108
SPFB.RTS-12.18;1;04.12.2018;1;1135600;1135700;1135600;1135700;41
SPFB.RTS-12.18;1;04.12.2018;1;1135500;1135500;1135000;1135300;122
SPFB.RTS-12.18;1;04.12.2018;1;1135300;1135500;1135100;1135300;88
SPFB.RTS-12.18;1;04.12.2018;1;1135300;1135400;1135100;1135300;75
SPFB.RTS-12.18;1;04.12.2018;1;1135100;1135500;1135100;1135500;69
SPFB.RTS-12.18;1;04.12.2018;1;1135600;1135700;1135100;1135100;90
SPFB.RTS-12.18;1;04.12.2018;1;1135100;1135100;1134700;1134700;219
SPFB.RTS-12.18;1;04.12.2018;1;1134700;1135000;1134700;1134900;115
SPFB.RTS-12.18;1;04.12.2018;1;1135000;1135600;1134900;1135500;227
SPFB.RTS-12.18;1;04.12.2018;1;1135500;1136000;1135500;1135600;295
SPFB.RTS-12.18;1;04.12.2018;1;1135500;1135700;1135200;1135500;244
SPFB.RTS-12.18;1;04.12.2018;1;1135400;1135400;1135100;1135300;116
SPFB.RTS-12.18;1;04.12.2018;1;1135300;1135300;1134900;1134900;179
SPFB.RTS-12.18;1;04.12.2018;1;1134900;1135000;1134800;1134900;168
SPFB.RTS-12.18;1;04.12.2018;1;1134900;1135200;1134200;1135000;572
SPFB.RTS-12.18;1;04.12.2018;1;1134700;1134800;1134400;1134800;127
SPFB.RTS-12.18;1;04.12.2018;1;1134700;1134900;1134400;1134600;72
SPFB.RTS-12.18;1;04.12.2018;1;1134500;1134600;1133900;1134200;295
SPFB.RTS-12.18;1;04.12.2018;1;1134200;1134300;1133600;1133900;266
SPFB.RTS-12.18;1;04.12.2018;1;1133900;1134400;1133800;1134300;466
SPFB.RTS-12.18;1;04.12.2018;1;1134300;1134400;1133300;1133400;517
SPFB.RTS-12.18;1;04.12.2018;1;1133500;1133800;1133300;1133600;224
SPFB.RTS-12.18;1;04.12.2018;1;1133400;1133500;1133100;1133500;222
SPFB.RTS-12.18;1;04.12.2018;1;1133500;1133600;1133200;1133500;115
SPFB.RTS-12.18;1;04.12.2018;1;1133500;1133900;1133200;1133700;140
SPFB.RTS-12.18;1;04.12.2018;1;1133600;1133700;1133200;1133300;142
SPFB.RTS-12.18;1;04.12.2018;1;1133200;1133400;1133000;1133100;98
SPFB.RTS-12.18;1;04.12.2018;1;1133100;1133800;1133000;1133800;203
SPFB.RTS-12.18;1;04.12.2018;1;1133600;1134100;1133500;1134100;210
SPFB.RTS-12.18;1;04.12.2018;1;1134100;1134700;1133900;1134600;380
SPFB.RTS-12.18;1;04.12.2018;1;1134700;1134700;1134100;1134200;213
SPFB.RTS-12.18;1;04.12.2018;1;1134200;1134400;1134000;1134300;136
